2.029890000000000043e+02,9.988609000000000293e+00
2.029950000000000045e+02,9.959877999999999787e+00
2.030000000000000000e+02,1.000776199999999960e+01
2.030060000000000002e+02,9.950302000000000646e+00
2.030120000000000005e+02,9.988609000000000293e+00
2.030180000000000007e+02,9.921571000000000140e+00
2.030240000000000009e+02,9.950302000000000646e+00
2.030300000000000011e+02,9.940725000000000477e+00
2.030360000000000014e+02,9.940725000000000477e+00
2.030420000000000016e+02,9.940725000000000477e+00
2.030469999999999970e+02,9.940725000000000477e+00
2.030529999999999973e+02,9.969454999999999956e+00
2.030589999999999975e+02,9.950302000000000646e+00
2.030649999999999977e+02,9.940725000000000477e+00
2.030709999999999980e+02,9.998186000000000462e+00
2.030759999999999934e+02,1.000776199999999960e+01
2.030819999999999936e+02,9.892841000000000662e+00
2.030879999999999939e+02,9.988609000000000293e+00
2.030939999999999941e+02,9.959877999999999787e+00
2.030999999999999943e+02,9.950302000000000646e+00
2.031059999999999945e+02,9.921571000000000140e+00
2.031119999999999948e+02,9.911993999999999971e+00
2.031179999999999950e+02,9.921571000000000140e+00
2.031229999999999905e+02,9.911993999999999971e+00
2.031289999999999907e+02,9.988609000000000293e+00
2.031349999999999909e+02,9.931148000000000309e+00
2.031409999999999911e+02,9.969454999999999956e+00
2.031469999999999914e+02,9.959877999999999787e+00
2.031529999999999916e+02,9.969454999999999956e+00
2.031589999999999918e+02,9.931148000000000309e+00
2.031639999999999873e+02,9.969454999999999956e+00
2.031699999999999875e+02,1.000776199999999960e+01
2.031759999999999877e+02,9.940725000000000477e+00
2.031819999999999879e+02,9.911993999999999971e+00
2.031879999999999882e+02,9.979032000000000124e+00
2.031939999999999884e+02,1.002691599999999994e+01
2.031999999999999886e+02,9.931148000000000309e+00
2.032059999999999889e+02,9.959877999999999787e+00
2.032110000000000127e+02,9.921571000000000140e+00
2.032170000000000130e+02,9.892841000000000662e+00
2.032230000000000132e+02,1.002691599999999994e+01
2.032290000000000134e+02,9.988609000000000293e+00
2.032350000000000136e+02,9.864110000000000156e+00
2.032400000000000091e+02,9.959877999999999787e+00
2.032460000000000093e+02,9.892841000000000662e+00
2.032520000000000095e+02,9.931148000000000309e+00
2.032580000000000098e+02,9.940725000000000477e+00
2.032640000000000100e+02,9.959877999999999787e+00
2.032700000000000102e+02,9.979032000000000124e+00
2.032760000000000105e+02,9.911993999999999971e+00
2.032810000000000059e+02,9.959877999999999787e+00
2.032870000000000061e+02,9.902418000000000831e+00
2.032930000000000064e+02,9.902418000000000831e+00
2.032990000000000066e+02,9.988609000000000293e+00
2.033050000000000068e+02,9.940725000000000477e+00
2.033110000000000070e+02,9.931148000000000309e+00
2.033160000000000025e+02,9.998186000000000462e+00
2.033220000000000027e+02,9.931148000000000309e+00
2.033280000000000030e+02,9.873687000000000324e+00
2.033340000000000032e+02,1.003649300000000011e+01
2.033400000000000034e+02,9.902418000000000831e+00
2.033460000000000036e+02,9.959877999999999787e+00
2.033520000000000039e+02,9.979032000000000124e+00
2.033580000000000041e+02,9.969454999999999956e+00
2.033629999999999995e+02,1.008437699999999992e+01
2.033689999999999998e+02,9.940725000000000477e+00
2.033750000000000000e+02,9.979032000000000124e+00
2.033810000000000002e+02,9.844957000000000846e+00
2.033870000000000005e+02,9.988609000000000293e+00
2.033930000000000007e+02,9.921571000000000140e+00
2.033990000000000009e+02,9.911993999999999971e+00
2.034039999999999964e+02,9.988609000000000293e+00
2.034099999999999966e+02,9.873687000000000324e+00
2.034159999999999968e+02,9.940725000000000477e+00
2.034219999999999970e+02,9.892841000000000662e+00
2.034279999999999973e+02,9.979032000000000124e+00
2.034339999999999975e+02,9.988609000000000293e+00
2.034399999999999977e+02,9.988609000000000293e+00
2.034449999999999932e+02,9.911993999999999971e+00
2.034509999999999934e+02,9.911993999999999971e+00
2.034569999999999936e+02,9.940725000000000477e+00
2.034629999999999939e+02,9.931148000000000309e+00
2.034689999999999941e+02,9.902418000000000831e+00
2.034739999999999895e+02,9.911993999999999971e+00
2.034799999999999898e+02,9.988609000000000293e+00
2.034859999999999900e+02,9.940725000000000477e+00
2.034919999999999902e+02,9.931148000000000309e+00
2.034979999999999905e+02,9.921571000000000140e+00
2.035039999999999907e+02,9.902418000000000831e+00
2.035099999999999909e+02,9.902418000000000831e+00
2.035159999999999911e+02,9.931148000000000309e+00
2.035209999999999866e+02,9.979032000000000124e+00
